inventory_id,product_id,supplier_id,date,stock_level,daily_demand,reorder_point,lead_time_days,days_of_coverage
INV-003049,P-049,S-006,2026-07-13,459,118,354,12,3.89
INV-003050,P-050,S-027,2026-07-13,489,100,300,3,4.9
INV-003051,P-001,S-030,2026-07-14,483,82,246,7,5.9
INV-003052,P-002,S-009,2026-07-14,490,85,255,12,5.77
INV-003053,P-003,S-036,2026-07-14,429,85,255,10,5.05
INV-003054,P-004,S-034,2026-07-14,448,107,321,3,4.19
INV-003055,P-005,S-016,2026-07-14,460,104,312,8,4.42
INV-003056,P-006,S-012,2026-07-14,448,103,309,10,4.35
INV-003057,P-007,S-047,2026-07-14,476,112,336,12,4.26
INV-003058,P-008,S-011,2026-07-14,389,118,354,15,3.3
INV-003059,P-009,S-033,2026-07-14,460,109,327,5,4.23
INV-003060,P-010,S-023,2026-07-14,502,93,279,12,5.4
INV-003061,P-011,S-024,2026-07-14,488,80,240,10,6.11
INV-003062,P-012,S-025,2026-07-14,377,114,342,7,3.32
INV-003063,P-013,S-011,2026-07-14,539,87,261,15,6.21
INV-003064,P-014,S-029,2026-07-14,439,77,231,10,5.71
INV-003065,P-015,S-013,2026-07-14,460,77,231,4,5.99
INV-003066,P-016,S-042,2026-07-14,499,97,291,14,5.15
INV-003067,P-017,S-024,2026-07-14,488,130,390,10,3.76
INV-003068,P-018,S-039,2026-07-14,442,109,327,12,4.06
INV-003069,P-019,S-011,2026-07-14,476,100,300,15,4.77
INV-003070,P-020,S-006,2026-07-14,463,127,381,12,3.65
INV-003071,P-021,S-025,2026-07-14,447,91,273,7,4.91
INV-003072,P-022,S-024,2026-07-14,465,121,363,10,3.84
INV-003073,P-023,S-004,2026-07-14,421,126,378,5,3.34
INV-003074,P-024,S-050,2026-07-14,527,101,303,14,5.22
INV-003075,P-025,S-005,2026-07-14,478,107,321,7,4.47
INV-003076,P-026,S-019,2026-07-14,498,116,348,10,4.29
INV-003077,P-027,S-007,2026-07-14,417,119,357,3,3.51
INV-003078,P-028,S-044,2026-07-14,476,79,237,4,6.03
INV-003079,P-029,S-044,2026-07-14,423,89,267,4,4.75
INV-003080,P-030,S-014,2026-07-14,450,106,318,8,4.25
INV-003081,P-031,S-029,2026-07-14,446,83,249,10,5.38
INV-003082,P-032,S-014,2026-07-14,399,132,396,8,3.03
INV-003083,P-033,S-010,2026-07-14,403,123,369,5,3.28
INV-003084,P-034,S-020,2026-07-14,493,109,327,10,4.53
INV-003085,P-035,S-016,2026-07-14,438,87,261,8,5.04
INV-003086,P-036,S-034,2026-07-14,484,92,276,3,5.27
INV-003087,P-037,S-032,2026-07-14,507,85,255,13,5.97
INV-003088,P-038,S-029,2026-07-14,448,101,303,10,4.44
INV-003089,P-039,S-050,2026-07-14,461,104,312,14,4.43
INV-003090,P-040,S-007,2026-07-14,363,122,366,3,2.98
INV-003091,P-041,S-049,2026-07-14,427,94,282,13,4.54
INV-003092,P-042,S-039,2026-07-14,497,99,297,12,5.02
INV-003093,P-043,S-010,2026-07-14,426,145,435,5,2.94
INV-003094,P-044,S-018,2026-07-14,466,141,423,9,3.31
INV-003095,P-045,S-022,2026-07-14,550,120,360,6,4.59
INV-003096,P-046,S-025,2026-07-14,387,92,276,7,4.22
INV-003097,P-047,S-014,2026-07-14,456,112,336,8,4.08
INV-003098,P-048,S-016,2026-07-14,404,95,285,8,4.26
INV-003099,P-049,S-002,2026-07-14,517,121,363,13,4.27
INV-003100,P-050,S-036,2026-07-14,498,85,255,10,5.87
INV-003101,P-001,S-005,2026-07-15,530,43,129,7,12.34
INV-003102,P-002,S-038,2026-07-15,451,103,309,15,4.38
INV-003103,P-003,S-035,2026-07-15,465,80,240,11,5.82
INV-003104,P-004,S-012,2026-07-15,482,102,306,10,4.73
INV-003105,P-005,S-008,2026-07-15,447,130,390,15,3.44
INV-003106,P-006,S-025,2026-07-15,462,99,297,7,4.67
INV-003107,P-007,S-042,2026-07-15,465,116,348,14,4.02
INV-003108,P-008,S-035,2026-07-15,436,124,372,11,3.52
INV-003109,P-009,S-010,2026-07-15,441,104,312,5,4.24
INV-003110,P-010,S-012,2026-07-15,539,89,267,10,6.06
INV-003111,P-011,S-019,2026-07-15,437,100,300,10,4.37
INV-003112,P-012,S-011,2026-07-15,412,86,258,15,4.8
INV-003113,P-013,S-043,2026-07-15,508,77,231,9,6.6
INV-003114,P-014,S-038,2026-07-15,465,125,375,15,3.72
INV-003115,P-015,S-009,2026-07-15,467,128,384,12,3.65
INV-003116,P-016,S-049,2026-07-15,502,124,372,13,4.05
INV-003117,P-017,S-050,2026-07-15,467,77,231,14,6.07
INV-003118,P-018,S-020,2026-07-15,582,68,204,10,8.57
INV-003119,P-019,S-041,2026-07-15,458,94,282,6,4.88
INV-003120,P-020,S-002,2026-07-15,462,118,354,13,3.92
INV-003121,P-021,S-022,2026-07-15,424,125,375,6,3.39
INV-003122,P-022,S-034,2026-07-15,422,129,387,3,3.27
INV-003123,P-023,S-003,2026-07-15,468,129,387,10,3.63
INV-003124,P-024,S-037,2026-07-15,369,58,174,8,6.37
INV-003125,P-025,S-045,2026-07-15,533,121,363,6,4.41
INV-003126,P-026,S-006,2026-07-15,498,95,285,12,5.25
INV-003127,P-027,S-042,2026-07-15,467,108,324,14,4.33
INV-003128,P-028,S-024,2026-07-15,513,130,390,10,3.95
INV-003129,P-029,S-045,2026-07-15,473,93,279,6,5.1
INV-003130,P-030,S-020,2026-07-15,474,78,234,10,6.08
INV-003131,P-031,S-019,2026-07-15,410,92,276,10,4.46
INV-003132,P-032,S-036,2026-07-15,428,83,249,10,5.16
INV-003133,P-033,S-044,2026-07-15,475,121,363,4,3.93
INV-003134,P-034,S-014,2026-07-15,478,112,336,8,4.28
INV-003135,P-035,S-015,2026-07-15,468,115,345,8,4.07
INV-003136,P-036,S-021,2026-07-15,493,65,195,12,7.59
INV-003137,P-037,S-030,2026-07-15,416,120,360,7,3.47
INV-003138,P-038,S-032,2026-07-15,514,107,321,13,4.81
INV-003139,P-039,S-024,2026-07-15,521,112,336,10,4.66
INV-003140,P-040,S-003,2026-07-15,431,72,216,10,5.99
INV-003141,P-041,S-032,2026-07-15,537,97,291,13,5.55
INV-003142,P-042,S-028,2026-07-15,461,84,252,3,5.49
INV-003143,P-043,S-037,2026-07-15,442,93,279,8,4.76
INV-003144,P-044,S-049,2026-07-15,469,60,180,13,7.83
INV-003145,P-045,S-003,2026-07-15,486,101,303,10,4.82
INV-003146,P-046,S-042,2026-07-15,449,92,276,14,4.88
INV-003147,P-047,S-018,2026-07-15,478,77,231,9,6.21
INV-003148,P-048,S-047,2026-07-15,424,126,378,12,3.37
INV-003149,P-049,S-002,2026-07-15,457,100,300,13,4.57
INV-003150,P-050,S-038,2026-07-15,537,111,333,15,4.84
INV-003151,P-001,S-021,2026-07-16,426,108,324,12,3.95
INV-003152,P-002,S-018,2026-07-16,386,109,327,9,3.54
INV-003153,P-003,S-035,2026-07-16,354,94,282,11,3.77
INV-003154,P-004,S-050,2026-07-16,416,89,267,14,4.68
INV-003155,P-005,S-046,2026-07-16,430,99,297,6,4.35
INV-003156,P-006,S-037,2026-07-16,464,80,240,8,5.8
INV-003157,P-007,S-004,2026-07-16,401,92,276,5,4.36
INV-003158,P-008,S-042,2026-07-16,411,106,318,14,3.88
INV-003159,P-009,S-024,2026-07-16,405,65,195,10,6.24
INV-003160,P-010,S-006,2026-07-16,276,117,351,12,2.36
INV-003161,P-011,S-032,2026-07-16,510,91,273,13,5.61
INV-003162,P-012,S-015,2026-07-16,451,117,351,8,3.86
INV-003163,P-013,S-037,2026-07-16,460,82,246,8,5.62
INV-003164,P-014,S-021,2026-07-16,405,89,267,12,4.56
INV-003165,P-015,S-034,2026-07-16,461,87,261,3,5.3
INV-003166,P-016,S-002,2026-07-16,434,51,153,13,8.52
INV-003167,P-017,S-017,2026-07-16,322,105,315,14,3.07
INV-003168,P-018,S-005,2026-07-16,437,104,312,7,4.21
INV-003169,P-019,S-029,2026-07-16,365,93,279,10,3.93
INV-003170,P-020,S-036,2026-07-16,408,81,243,10,5.04
INV-003171,P-021,S-021,2026-07-16,421,138,414,12,3.06
INV-003172,P-022,S-004,2026-07-16,537,101,303,5,5.33
INV-003173,P-023,S-015,2026-07-16,409,83,249,8,4.93
INV-003174,P-024,S-038,2026-07-16,387,103,309,15,3.76
INV-003175,P-025,S-007,2026-07-16,543,55,165,3,9.88
INV-003176,P-026,S-022,2026-07-16,473,92,276,6,5.15
INV-003177,P-027,S-022,2026-07-16,385,78,234,6,4.95
INV-003178,P-028,S-047,2026-07-16,377,120,360,12,3.14
INV-003179,P-029,S-050,2026-07-16,378,139,417,14,2.72
INV-003180,P-030,S-025,2026-07-16,541,87,261,7,6.22
INV-003181,P-031,S-024,2026-07-16,438,117,351,10,3.75
INV-003182,P-032,S-035,2026-07-16,359,97,291,11,3.71
INV-003183,P-033,S-028,2026-07-16,408,114,342,3,3.58
INV-003184,P-034,S-045,2026-07-16,427,143,429,6,2.99
INV-003185,P-035,S-039,2026-07-16,343,117,351,12,2.93
INV-003186,P-036,S-023,2026-07-16,413,87,261,12,4.75
INV-003187,P-037,S-027,2026-07-16,517,97,291,3,5.34
INV-003188,P-038,S-019,2026-07-16,347,99,297,10,3.51
INV-003189,P-039,S-032,2026-07-16,511,99,297,13,5.17
INV-003190,P-040,S-033,2026-07-16,527,107,321,5,4.93
INV-003191,P-041,S-039,2026-07-16,442,119,357,12,3.72
INV-003192,P-042,S-006,2026-07-16,374,90,270,12,4.16
INV-003193,P-043,S-034,2026-07-16,438,75,225,3,5.84
INV-003194,P-044,S-020,2026-07-16,463,84,252,10,5.52
INV-003195,P-045,S-028,2026-07-16,473,91,273,3,5.2
INV-003196,P-046,S-005,2026-07-16,419,110,330,7,3.81
INV-003197,P-047,S-027,2026-07-16,447,89,267,3,5.03
INV-003198,P-048,S-049,2026-07-16,392,107,321,13,3.67
INV-003199,P-049,S-048,2026-07-16,435,68,204,13,6.4
INV-003200,P-050,S-048,2026-07-16,404,112,336,13,3.61
INV-003201,P-001,S-023,2026-07-17,456,62,186,12,7.36
INV-003202,P-002,S-015,2026-07-17,509,127,381,8,4.01
INV-003203,P-003,S-045,2026-07-17,506,116,348,6,4.36
INV-003204,P-004,S-031,2026-07-17,519,120,360,9,4.33
INV-003205,P-005,S-005,2026-07-17,501,83,249,7,6.05
INV-003206,P-006,S-050,2026-07-17,449,109,327,14,4.13
INV-003207,P-007,S-026,2026-07-17,501,93,279,15,5.39
INV-003208,P-008,S-016,2026-07-17,471,97,291,8,4.86
INV-003209,P-009,S-042,2026-07-17,436,134,402,14,3.26
INV-003210,P-010,S-043,2026-07-17,442,134,402,9,3.3
INV-003211,P-011,S-036,2026-07-17,454,73,219,10,6.22
INV-003212,P-012,S-027,2026-07-17,426,71,213,3,6.0
INV-003213,P-013,S-029,2026-07-17,518,64,192,10,8.1
INV-003214,P-014,S-048,2026-07-17,501,97,291,13,5.17
INV-003215,P-015,S-019,2026-07-17,543,92,276,10,5.91
INV-003216,P-016,S-018,2026-07-17,472,98,294,9,4.82
INV-003217,P-017,S-002,2026-07-17,447,133,399,13,3.36
INV-003218,P-018,S-038,2026-07-17,467,126,378,15,3.71
INV-003219,P-019,S-022,2026-07-17,385,107,321,6,3.6
INV-003220,P-020,S-016,2026-07-17,477,110,330,8,4.34
INV-003221,P-021,S-041,2026-07-17,475,122,366,6,3.89
INV-003222,P-022,S-035,2026-07-17,376,108,324,11,3.48
INV-003223,P-023,S-042,2026-07-17,388,95,285,14,4.09
INV-003224,P-024,S-007,2026-07-17,482,114,342,3,4.24
INV-003225,P-025,S-021,2026-07-17,438,70,210,12,6.26
INV-003226,P-026,S-026,2026-07-17,417,58,174,15,7.2
INV-003227,P-027,S-023,2026-07-17,460,126,378,12,3.66
INV-003228,P-028,S-005,2026-07-17,380,100,300,7,3.81
INV-003229,P-029,S-036,2026-07-17,512,124,372,10,4.13
INV-003230,P-030,S-010,2026-07-17,433,88,264,5,4.92
INV-003231,P-031,S-026,2026-07-17,470,84,252,15,5.6
INV-003232,P-032,S-033,2026-07-17,435,113,339,5,3.85
INV-003233,P-033,S-030,2026-07-17,474,95,285,7,5.0
INV-003234,P-034,S-025,2026-07-17,419,124,372,7,3.38
INV-003235,P-035,S-037,2026-07-17,471,72,216,8,6.55
INV-003236,P-036,S-025,2026-07-17,421,99,297,7,4.25
INV-003237,P-037,S-050,2026-07-17,511,86,258,14,5.95
INV-003238,P-038,S-031,2026-07-17,441,109,327,9,4.05
INV-003239,P-039,S-007,2026-07-17,433,69,207,3,6.29
INV-003240,P-040,S-002,2026-07-17,430,77,231,13,5.6
INV-003241,P-041,S-012,2026-07-17,531,129,387,10,4.12
INV-003242,P-042,S-018,2026-07-17,443,110,330,9,4.03
INV-003243,P-043,S-038,2026-07-17,473,79,237,15,5.99
INV-003244,P-044,S-012,2026-07-17,517,97,291,10,5.34
INV-003245,P-045,S-014,2026-07-17,514,131,393,8,3.93
INV-003246,P-046,S-015,2026-07-17,534,75,225,8,7.13
INV-003247,P-047,S-043,2026-07-17,469,98,294,9,4.79
INV-003248,P-048,S-025,2026-07-17,553,68,204,7,8.13
INV-003249,P-049,S-013,2026-07-17,533,102,306,4,5.23
INV-003250,P-050,S-009,2026-07-17,442,70,210,12,6.32
INV-003251,P-001,S-020,2026-07-18,512,70,210,10,7.32
INV-003252,P-002,S-012,2026-07-18,523,50,150,10,10.48
INV-003253,P-003,S-019,2026-07-18,437,101,303,10,4.33
INV-003254,P-004,S-029,2026-07-18,518,77,231,10,6.73
INV-003255,P-005,S-049,2026-07-18,459,135,405,13,3.4
INV-003256,P-006,S-028,2026-07-18,417,98,294,3,4.26
INV-003257,P-007,S-021,2026-07-18,416,131,393,12,3.18
INV-003258,P-008,S-049,2026-07-18,476,103,309,13,4.62
INV-003259,P-009,S-026,2026-07-18,457,134,402,15,3.41
INV-003260,P-010,S-049,2026-07-18,504,105,315,13,4.81
INV-003261,P-011,S-029,2026-07-18,495,95,285,10,5.21
INV-003262,P-012,S-038,2026-07-18,425,104,312,15,4.09
INV-003263,P-013,S-044,2026-07-18,454,119,357,4,3.82
INV-003264,P-014,S-045,2026-07-18,427,105,315,6,4.07
INV-003265,P-015,S-021,2026-07-18,452,125,375,12,3.62
INV-003266,P-016,S-039,2026-07-18,463,78,234,12,5.94
INV-003267,P-017,S-039,2026-07-18,520,115,345,12,4.52
INV-003268,P-018,S-011,2026-07-18,512,116,348,15,4.42
INV-003269,P-019,S-027,2026-07-18,536,96,288,3,5.59
INV-003270,P-020,S-017,2026-07-18,471,125,375,14,3.77
INV-003271,P-021,S-037,2026-07-18,472,115,345,8,4.11
INV-003272,P-022,S-028,2026-07-18,423,109,327,3,3.89
INV-003273,P-023,S-012,2026-07-18,520,110,330,10,4.73
INV-003274,P-024,S-050,2026-07-18,508,79,237,14,6.44
INV-003275,P-025,S-036,2026-07-18,449,68,204,10,6.61
INV-003276,P-026,S-004,2026-07-18,473,119,357,5,3.98
INV-003277,P-027,S-049,2026-07-18,553,88,264,13,6.29
INV-003278,P-028,S-038,2026-07-18,519,59,177,15,8.81
INV-003279,P-029,S-042,2026-07-18,435,77,231,14,5.65
INV-003280,P-030,S-044,2026-07-18,501,116,348,4,4.33
INV-003281,P-031,S-004,2026-07-18,478,77,231,5,6.21
INV-003282,P-032,S-008,2026-07-18,491,89,267,15,5.52
INV-003283,P-033,S-042,2026-07-18,461,101,303,14,4.57
INV-003284,P-034,S-042,2026-07-18,457,90,270,14,5.08
INV-003285,P-035,S-046,2026-07-18,344,84,252,6,4.1
INV-003286,P-036,S-034,2026-07-18,483,106,318,3,4.56
INV-003287,P-037,S-023,2026-07-18,527,117,351,12,4.51
INV-003288,P-038,S-009,2026-07-18,415,115,345,12,3.61
INV-003289,P-039,S-021,2026-07-18,483,108,324,12,4.48
INV-003290,P-040,S-037,2026-07-18,484,91,273,8,5.33
INV-003291,P-041,S-039,2026-07-18,431,96,288,12,4.5
INV-003292,P-042,S-018,2026-07-18,526,131,393,9,4.02
INV-003293,P-043,S-033,2026-07-18,486,62,186,5,7.84
INV-003294,P-044,S-045,2026-07-18,508,94,282,6,5.41
INV-003295,P-045,S-016,2026-07-18,552,108,324,8,5.12
INV-003296,P-046,S-049,2026-07-18,451,108,324,13,4.18
INV-003297,P-047,S-006,2026-07-18,436,76,228,12,5.74
INV-003298,P-048,S-018,2026-07-18,375,84,252,9,4.47
INV-003299,P-049,S-032,2026-07-18,440,106,318,13,4.15
INV-003300,P-050,S-036,2026-07-18,535,75,225,10,7.14
INV-003301,P-001,S-040,2026-07-19,486,94,282,5,5.17
INV-003302,P-002,S-010,2026-07-19,530,100,300,5,5.31
INV-003303,P-003,S-036,2026-07-19,482,90,270,10,5.36
INV-003304,P-004,S-024,2026-07-19,488,124,372,10,3.94
INV-003305,P-005,S-025,2026-07-19,509,78,234,7,6.54
INV-003306,P-006,S-011,2026-07-19,467,112,336,15,4.17
INV-003307,P-007,S-001,2026-07-19,528,108,324,9,4.9
INV-003308,P-008,S-024,2026-07-19,476,120,360,10,3.97
INV-003309,P-009,S-036,2026-07-19,457,91,273,10,5.03
INV-003310,P-010,S-024,2026-07-19,476,105,315,10,4.54
INV-003311,P-011,S-027,2026-07-19,405,130,390,3,3.12
INV-003312,P-012,S-002,2026-07-19,512,85,255,13,6.03
INV-003313,P-013,S-040,2026-07-19,523,91,273,5,5.76
INV-003314,P-014,S-027,2026-07-19,409,91,273,3,4.5
INV-003315,P-015,S-014,2026-07-19,476,129,387,8,3.69
INV-003316,P-016,S-050,2026-07-19,521,82,246,14,6.37
INV-003317,P-017,S-027,2026-07-19,485,124,372,3,3.91
INV-003318,P-018,S-022,2026-07-19,450,96,288,6,4.69
INV-003319,P-019,S-034,2026-07-19,434,88,264,3,4.94
INV-003320,P-020,S-003,2026-07-19,569,108,324,10,5.28
INV-003321,P-021,S-038,2026-07-19,442,107,321,15,4.13
INV-003322,P-022,S-028,2026-07-19,541,57,171,3,9.5
INV-003323,P-023,S-045,2026-07-19,462,133,399,6,3.47
INV-003324,P-024,S-047,2026-07-19,490,80,240,12,6.13
INV-003325,P-025,S-026,2026-07-19,414,69,207,15,6.01
INV-003326,P-026,S-039,2026-07-19,400,69,207,12,5.81
INV-003327,P-027,S-005,2026-07-19,453,126,378,7,3.6
INV-003328,P-028,S-020,2026-07-19,463,89,267,10,5.21
INV-003329,P-029,S-009,2026-07-19,451,83,249,12,5.44
INV-003330,P-030,S-026,2026-07-19,469,93,279,15,5.05
INV-003331,P-031,S-040,2026-07-19,494,90,270,5,5.49
INV-003332,P-032,S-044,2026-07-19,514,107,321,4,4.81
INV-003333,P-033,S-039,2026-07-19,570,71,213,12,8.04
INV-003334,P-034,S-045,2026-07-19,434,88,264,6,4.94
INV-003335,P-035,S-045,2026-07-19,479,117,351,6,4.1
INV-003336,P-036,S-028,2026-07-19,466,90,270,3,5.18
INV-003337,P-037,S-005,2026-07-19,496,112,336,7,4.43
INV-003338,P-038,S-011,2026-07-19,476,108,324,15,4.42
INV-003339,P-039,S-041,2026-07-19,424,105,315,6,4.04
INV-003340,P-040,S-039,2026-07-19,452,78,234,12,5.81
INV-003341,P-041,S-004,2026-07-19,520,87,261,5,5.99
INV-003342,P-042,S-035,2026-07-19,419,113,339,11,3.71
INV-003343,P-043,S-017,2026-07-19,539,97,291,14,5.56
INV-003344,P-044,S-029,2026-07-19,339,90,270,10,3.77
INV-003345,P-045,S-049,2026-07-19,504,73,219,13,6.9
INV-003346,P-046,S-007,2026-07-19,502,109,327,3,4.61
INV-003347,P-047,S-008,2026-07-19,554,34,102,15,16.3
INV-003348,P-048,S-018,2026-07-19,473,95,285,9,4.99
INV-003349,P-049,S-043,2026-07-19,504,103,309,9,4.89
INV-003350,P-050,S-046,2026-07-19,560,104,312,6,5.39
INV-003351,P-001,S-012,2026-07-20,393,108,324,10,3.64
INV-003352,P-002,S-020,2026-07-20,370,106,318,10,3.49
INV-003353,P-003,S-005,2026-07-20,399,89,267,7,4.49
INV-003354,P-004,S-023,2026-07-20,344,96,288,12,3.58
INV-003355,P-005,S-015,2026-07-20,348,69,207,8,5.04
INV-003356,P-006,S-041,2026-07-20,331,123,369,6,2.69
INV-003357,P-007,S-012,2026-07-20,375,134,402,10,2.8
INV-003358,P-008,S-015,2026-07-20,273,97,291,8,2.82
INV-003359,P-009,S-018,2026-07-20,383,92,276,9,4.17
INV-003360,P-010,S-039,2026-07-20,414,95,285,12,4.36
INV-003361,P-011,S-002,2026-07-20,357,91,273,13,3.92
INV-003362,P-012,S-031,2026-07-20,370,112,336,9,3.31
INV-003363,P-013,S-006,2026-07-20,373,119,357,12,3.14
INV-003364,P-014,S-036,2026-07-20,328,124,372,10,2.65
INV-003365,P-015,S-037,2026-07-20,358,131,393,8,2.74
INV-003366,P-016,S-022,2026-07-20,403,79,237,6,5.1
INV-003367,P-017,S-044,2026-07-20,336,104,312,4,3.24
INV-003368,P-018,S-041,2026-07-20,364,112,336,6,3.26
INV-003369,P-019,S-017,2026-07-20,392,101,303,14,3.88
INV-003370,P-020,S-029,2026-07-20,285,154,462,10,1.85
INV-003371,P-021,S-045,2026-07-20,309,137,411,6,2.26
INV-003372,P-022,S-030,2026-07-20,423,79,237,7,5.35
INV-003373,P-023,S-038,2026-07-20,481,70,210,15,6.88
INV-003374,P-024,S-018,2026-07-20,461,93,279,9,4.96
INV-003375,P-025,S-049,2026-07-20,329,112,336,13,2.94
INV-003376,P-026,S-039,2026-07-20,405,52,156,12,7.81
INV-003377,P-027,S-048,2026-07-20,420,105,315,13,4.0
INV-003378,P-028,S-046,2026-07-20,367,106,318,6,3.46
INV-003379,P-029,S-007,2026-07-20,316,88,264,3,3.6
INV-003380,P-030,S-012,2026-07-20,462,60,180,10,7.71
INV-003381,P-031,S-040,2026-07-20,301,105,315,5,2.87
INV-003382,P-032,S-018,2026-07-20,379,82,246,9,4.63
INV-003383,P-033,S-003,2026-07-20,401,93,279,10,4.32
INV-003384,P-034,S-003,2026-07-20,328,110,330,10,2.99
INV-003385,P-035,S-030,2026-07-20,326,129,387,7,2.53
INV-003386,P-036,S-030,2026-07-20,364,90,270,7,4.05
INV-003387,P-037,S-047,2026-07-20,367,90,270,12,4.08
INV-003388,P-038,S-027,2026-07-20,354,109,327,3,3.26
INV-003389,P-039,S-024,2026-07-20,314,108,324,10,2.91
INV-003390,P-040,S-033,2026-07-20,377,93,279,5,4.06
INV-003391,P-041,S-033,2026-07-20,316,115,345,5,2.75
INV-003392,P-042,S-047,2026-07-20,369,106,318,12,3.48
INV-003393,P-043,S-023,2026-07-20,439,82,246,12,5.36
INV-003394,P-044,S-032,2026-07-20,421,80,240,13,5.27
INV-003395,P-045,S-034,2026-07-20,341,81,243,3,4.21
INV-003396,P-046,S-029,2026-07-20,358,68,204,10,5.27
INV-003397,P-047,S-041,2026-07-20,279,108,324,6,2.59
INV-003398,P-048,S-002,2026-07-20,369,93,279,13,3.97
INV-003399,P-049,S-031,2026-07-20,341,98,294,9,3.48
INV-003400,P-050,S-004,2026-07-20,400,92,276,5,4.36
INV-003401,P-001,S-039,2026-07-21,507,103,309,12,4.93
INV-003402,P-002,S-020,2026-07-21,493,92,276,10,5.36
INV-003403,P-003,S-039,2026-07-21,489,92,276,12,5.32
INV-003404,P-004,S-012,2026-07-21,428,120,360,10,3.57
INV-003405,P-005,S-022,2026-07-21,487,44,132,6,11.07
INV-003406,P-006,S-047,2026-07-21,419,125,375,12,3.36
INV-003407,P-007,S-013,2026-07-21,480,106,318,4,4.53
INV-003408,P-008,S-021,2026-07-21,508,125,375,12,4.07
INV-003409,P-009,S-008,2026-07-21,518,58,174,15,8.93
INV-003410,P-010,S-025,2026-07-21,498,81,243,7,6.16
INV-003411,P-011,S-038,2026-07-21,468,84,252,15,5.58
INV-003412,P-012,S-043,2026-07-21,446,127,381,9,3.52
INV-003413,P-013,S-015,2026-07-21,379,104,312,8,3.65
INV-003414,P-014,S-029,2026-07-21,441,104,312,10,4.25
INV-003415,P-015,S-011,2026-07-21,559,125,375,15,4.48
INV-003416,P-016,S-005,2026-07-21,391,98,294,7,4.0
INV-003417,P-017,S-035,2026-07-21,537,99,297,11,5.43
INV-003418,P-018,S-025,2026-07-21,396,115,345,7,3.45
INV-003419,P-019,S-050,2026-07-21,565,81,243,14,6.99
INV-003420,P-020,S-013,2026-07-21,534,107,321,4,4.99
INV-003421,P-021,S-036,2026-07-21,525,122,366,10,4.31
INV-003422,P-022,S-033,2026-07-21,492,71,213,5,6.93
INV-003423,P-023,S-035,2026-07-21,451,92,276,11,4.91
INV-003424,P-024,S-036,2026-07-21,460,90,270,10,5.12
INV-003425,P-025,S-044,2026-07-21,508,75,225,4,6.78
INV-003426,P-026,S-023,2026-07-21,507,94,282,12,5.4
INV-003427,P-027,S-035,2026-07-21,381,83,249,11,4.6
INV-003428,P-028,S-021,2026-07-21,583,93,279,12,6.27
INV-003429,P-029,S-034,2026-07-21,450,116,348,3,3.88
INV-003430,P-030,S-039,2026-07-21,448,119,357,12,3.77
INV-003431,P-031,S-049,2026-07-21,529,109,327,13,4.85
INV-003432,P-032,S-020,2026-07-21,412,92,276,10,4.48
INV-003433,P-033,S-013,2026-07-21,459,99,297,4,4.64
INV-003434,P-034,S-016,2026-07-21,422,75,225,8,5.64
INV-003435,P-035,S-048,2026-07-21,613,47,141,13,13.06
INV-003436,P-036,S-048,2026-07-21,509,118,354,13,4.32
INV-003437,P-037,S-029,2026-07-21,483,110,330,10,4.39
INV-003438,P-038,S-036,2026-07-21,542,101,303,10,5.37
INV-003439,P-039,S-026,2026-07-21,476,114,342,15,4.18
INV-003440,P-040,S-016,2026-07-21,511,84,252,8,6.09
INV-003441,P-041,S-045,2026-07-21,442,121,363,6,3.66
INV-003442,P-042,S-014,2026-07-21,473,129,387,8,3.67
INV-003443,P-043,S-033,2026-07-21,497,87,261,5,5.71
INV-003444,P-044,S-025,2026-07-21,449,82,246,7,5.49
INV-003445,P-045,S-018,2026-07-21,588,113,339,9,5.21
INV-003446,P-046,S-036,2026-07-21,525,79,237,10,6.65
INV-003447,P-047,S-015,2026-07-21,492,124,372,8,3.97
INV-003448,P-048,S-012,2026-07-21,523,117,351,10,4.47
INV-003449,P-049,S-024,2026-07-21,420,78,234,10,5.39
INV-003450,P-050,S-037,2026-07-21,521,104,312,8,5.02
INV-003451,P-001,S-010,2026-07-22,476,88,264,5,5.42
INV-003452,P-002,S-037,2026-07-22,323,127,381,8,2.55
INV-003453,P-003,S-001,2026-07-22,328,111,333,9,2.96
INV-003454,P-004,S-003,2026-07-22,352,93,279,10,3.79
INV-003455,P-005,S-037,2026-07-22,388,77,231,8,5.05
INV-003456,P-006,S-033,2026-07-22,435,110,330,5,3.96
INV-003457,P-007,S-040,2026-07-22,408,98,294,5,4.17
INV-003458,P-008,S-003,2026-07-22,404,102,306,10,3.97
INV-003459,P-009,S-007,2026-07-22,415,101,303,3,4.12
INV-003460,P-010,S-015,2026-07-22,450,123,369,8,3.67
INV-003461,P-011,S-022,2026-07-22,455,85,255,6,5.35
INV-003462,P-012,S-005,2026-07-22,472,81,243,7,5.84
INV-003463,P-013,S-012,2026-07-22,412,124,372,10,3.32
INV-003464,P-014,S-002,2026-07-22,409,84,252,13,4.88
INV-003465,P-015,S-005,2026-07-22,464,120,360,7,3.87
INV-003466,P-016,S-005,2026-07-22,304,114,342,7,2.67
INV-003467,P-017,S-015,2026-07-22,379,82,246,8,4.62
INV-003468,P-018,S-005,2026-07-22,413,107,321,7,3.86
INV-003469,P-019,S-045,2026-07-22,459,100,300,6,4.59
INV-003470,P-020,S-046,2026-07-22,398,150,450,6,2.66
