payment_id,customer_id,month,bill_amount,payment_amount,payment_status,payment_delay_days,credit_limit,balance,default_flag
PAY-011123,C-4296,2023-03,702.41,439.83,on_time,57,5000,4099.93,0
PAY-011124,C-3026,2023-11,4149.18,0.0,late_1mo,81,1000,5705.65,1
PAY-011125,C-0358,2023-08,3837.81,0.0,late_3mo,90,1000,9621.19,1
PAY-011126,C-2657,2023-03,1910.68,0.0,late_2mo,90,1000,5780.12,1
PAY-011127,C-2740,2023-04,1869.23,1027.35,on_time,68,10000,8857.63,0
PAY-011128,C-3107,2023-02,578.6,386.05,on_time,19,10000,3678.49,0
PAY-011129,C-0725,2023-02,4321.84,1346.98,on_time,51,5000,6415.29,1
PAY-011130,C-2732,2023-03,1090.01,634.72,late_2mo,63,5000,5468.42,0
PAY-011131,C-0714,2023-08,1920.15,0.0,on_time,85,1000,9080.05,1
PAY-011132,C-2205,2023-09,398.36,124.07,late_1mo,47,10000,7628.81,0
PAY-011133,C-4947,2023-09,4953.23,2030.9,late_2mo,58,10000,9395.23,0
PAY-011134,C-3065,2023-08,419.04,178.04,on_time,64,5000,5302.63,1
PAY-011135,C-2168,2023-10,3689.06,1967.04,late_3mo,71,5000,3778.74,0
PAY-011136,C-3524,2023-04,3294.1,2078.33,on_time,45,5000,4096.84,0
PAY-011137,C-2269,2023-08,3668.9,3080.43,late_1mo,40,5000,1541.35,0
PAY-011138,C-1359,2023-11,843.43,162.82,late_2mo,29,5000,4595.01,1
PAY-011139,C-1215,2023-08,2755.96,0.0,late_1mo,83,1000,8885.4,1
PAY-011140,C-2319,2023-08,326.61,335.91,late_3mo,17,5000,48.19,0
PAY-011141,C-3188,2023-05,1775.6,1422.45,late_1mo,11,10000,1298.95,0
PAY-011142,C-4158,2023-04,2125.92,0.0,late_3mo,90,1000,4604.02,1
PAY-011143,C-2937,2023-11,2747.43,1873.84,late_3mo,0,5000,3234.29,0
PAY-011144,C-1505,2023-11,1930.02,1823.76,late_2mo,33,5000,2307.78,0
PAY-011145,C-2764,2023-05,2019.04,0.0,late_1mo,70,1000,1652.55,1
PAY-011146,C-2331,2023-09,4851.68,523.89,on_time,87,5000,8190.08,1
PAY-011147,C-2336,2023-04,1426.53,1504.19,late_3mo,4,5000,248.34,0
PAY-011148,C-2818,2023-01,4422.31,1331.08,late_2mo,54,10000,8758.7,1
PAY-011149,C-4305,2023-11,3602.8,2860.34,late_2mo,22,5000,2002.52,0
PAY-011150,C-0602,2023-02,1372.76,548.38,late_3mo,29,5000,5011.28,1
PAY-011151,C-0099,2023-11,3233.33,1608.56,late_2mo,33,10000,9844.14,0
PAY-011152,C-3323,2023-02,4428.22,0.0,late_1mo,74,1000,7812.48,1
PAY-011153,C-4919,2023-11,757.34,0.0,late_2mo,73,1000,2050.55,1
PAY-011154,C-0688,2023-03,658.97,0.0,late_3mo,90,1000,2698.19,1
PAY-011155,C-3758,2023-08,1617.24,0.0,late_2mo,90,1000,7298.89,1
PAY-011156,C-4225,2023-01,4211.1,0.0,late_1mo,75,1000,2038.4,1
PAY-011157,C-0597,2023-05,87.98,63.06,late_2mo,18,10000,2579.92,0
PAY-011158,C-4331,2023-03,3099.52,1786.02,late_3mo,72,10000,8264.49,0
PAY-011159,C-0926,2023-12,3856.65,2488.38,late_3mo,23,5000,1877.19,0
PAY-011160,C-4543,2023-06,2281.41,1162.97,on_time,26,10000,9619.53,1
PAY-011161,C-0957,2023-03,712.01,713.15,late_1mo,12,5000,1125.13,0
PAY-011162,C-2233,2023-06,3565.67,0.0,late_2mo,79,5000,9993.48,1
PAY-011163,C-0825,2023-06,2849.42,0.0,on_time,90,1000,6434.59,1
PAY-011164,C-0516,2023-06,4377.51,2002.6,late_2mo,24,5000,4454.79,1
PAY-011165,C-3085,2023-08,4978.14,0.0,late_1mo,90,5000,7939.29,1
PAY-011166,C-4797,2023-02,3311.29,2916.68,on_time,52,10000,57.57,0
PAY-011167,C-1409,2023-06,2730.73,541.09,late_1mo,89,5000,7126.72,1
PAY-011168,C-3155,2023-12,2852.22,2079.88,late_3mo,36,10000,7280.0,0
PAY-011169,C-3626,2023-07,4130.37,609.04,on_time,78,5000,8938.66,1
PAY-011170,C-3088,2023-12,1018.47,1080.47,on_time,10,5000,241.45,0
PAY-011171,C-2625,2023-03,3846.12,1129.02,late_1mo,44,10000,8356.76,0
PAY-011172,C-3719,2023-09,4418.56,3203.54,late_1mo,25,5000,2040.1,0
PAY-011173,C-3623,2023-05,1450.25,1257.37,late_2mo,25,5000,1802.42,0
PAY-011174,C-3456,2023-02,3598.31,0.0,late_3mo,82,5000,9380.94,0
PAY-011175,C-2030,2023-01,3197.71,843.59,late_1mo,69,5000,7192.09,1
PAY-011176,C-3199,2023-06,2912.27,2432.37,late_3mo,5,10000,2222.66,0
PAY-011177,C-2698,2023-08,481.69,340.38,late_3mo,24,1000,575.29,0
PAY-011178,C-4972,2023-06,345.94,0.0,late_1mo,90,1000,6936.01,1
PAY-011179,C-2370,2023-02,1537.67,0.0,late_2mo,90,1000,2380.6,1
PAY-011180,C-1915,2023-06,1218.92,0.0,on_time,87,1000,2655.2,1
PAY-011181,C-0945,2023-07,4239.63,2667.31,late_2mo,19,5000,4032.32,0
PAY-011182,C-3157,2023-12,3690.15,1232.01,late_1mo,44,10000,8354.26,0
PAY-011183,C-0353,2023-05,4013.91,690.72,on_time,70,5000,7830.58,1
PAY-011184,C-0460,2023-12,508.56,28.99,on_time,76,5000,7969.99,1
PAY-011185,C-2987,2023-09,433.29,0.0,late_1mo,90,1000,7572.03,1
PAY-011186,C-2891,2023-06,1808.03,1084.88,on_time,22,10000,4011.47,0
PAY-011187,C-1588,2023-11,1745.41,1032.8,late_3mo,39,10000,9283.31,0
PAY-011188,C-2206,2023-05,2469.27,396.77,late_3mo,46,5000,6942.07,0
PAY-011189,C-2748,2023-02,444.39,417.92,late_1mo,2,10000,1791.04,0
PAY-011190,C-3082,2023-01,3663.38,0.0,on_time,90,1000,3835.79,1
PAY-011191,C-3915,2023-01,4245.15,361.19,on_time,83,1000,1366.2,1
PAY-011192,C-4157,2023-10,4171.61,0.0,late_1mo,90,1000,2815.99,1
PAY-011193,C-2945,2023-03,2056.67,946.52,late_3mo,68,1000,688.35,0
PAY-011194,C-4680,2023-02,587.53,0.0,on_time,90,1000,3273.6,1
PAY-011195,C-2651,2023-10,2243.9,2074.52,on_time,13,10000,1258.44,0
PAY-011196,C-4259,2023-04,4615.4,0.0,on_time,90,1000,4979.08,1
PAY-011197,C-3712,2023-12,1160.51,496.3,late_2mo,68,5000,4295.6,1
PAY-011198,C-4099,2023-01,1204.5,986.03,late_1mo,9,10000,9109.54,0
PAY-011199,C-0947,2023-02,1624.45,417.13,late_3mo,45,1000,928.98,0
PAY-011200,C-4734,2023-02,4377.45,2054.77,late_1mo,26,5000,6397.37,0
PAY-011201,C-1072,2023-03,2957.27,2073.93,late_1mo,19,10000,4268.49,0
PAY-011202,C-1205,2023-01,319.25,53.24,late_1mo,58,1000,1105.05,1
PAY-011203,C-0512,2023-02,1097.79,43.31,on_time,70,5000,5653.17,1
PAY-011204,C-4489,2023-02,4909.81,440.25,late_2mo,66,5000,8428.33,1
PAY-011205,C-0773,2023-05,4538.22,3018.54,on_time,37,10000,7569.54,0
PAY-011206,C-2115,2023-02,2790.31,0.0,late_1mo,90,1000,6483.94,1
PAY-011207,C-1721,2023-03,2868.84,1597.17,on_time,22,1000,643.34,0
PAY-011208,C-3634,2023-01,4389.85,981.1,on_time,48,5000,6492.07,0
PAY-011209,C-4302,2023-10,1626.18,0.0,late_1mo,90,1000,8788.99,1
PAY-011210,C-0438,2023-09,2915.02,2589.33,late_1mo,3,10000,3381.35,0
PAY-011211,C-3615,2023-01,4641.79,1847.0,late_2mo,45,5000,8022.28,0
PAY-011212,C-1150,2023-08,2200.28,0.0,late_1mo,90,1000,5332.66,1
PAY-011213,C-4241,2023-02,2566.96,1613.86,late_1mo,40,10000,9785.3,0
PAY-011214,C-0102,2023-07,4396.12,0.0,on_time,90,1000,7626.05,1
PAY-011215,C-0617,2023-02,2337.01,2529.29,late_1mo,18,5000,2398.12,0
PAY-011216,C-2371,2023-11,1309.27,0.0,late_3mo,87,5000,8577.57,1
PAY-011217,C-3225,2023-03,4984.43,0.0,late_2mo,82,1000,5671.2,1
PAY-011218,C-4483,2023-12,3959.7,2719.54,late_3mo,69,5000,4713.83,0
PAY-011219,C-3223,2023-12,1592.87,0.0,late_2mo,87,1000,7244.57,1
PAY-011220,C-0998,2023-09,2560.79,995.08,late_3mo,24,10000,6655.96,0
PAY-011221,C-3040,2023-03,3809.85,0.0,late_2mo,75,1000,5037.38,1
PAY-011222,C-3800,2023-12,2779.73,839.39,late_2mo,45,5000,6077.55,0
PAY-011223,C-2464,2023-10,3433.76,0.0,late_1mo,90,5000,8788.06,1
PAY-011224,C-0223,2023-11,1712.7,1617.78,late_3mo,10,10000,1792.19,0
PAY-011225,C-2980,2023-04,2173.36,1823.75,late_2mo,13,10000,668.95,0
PAY-011226,C-2289,2023-09,2806.43,0.0,on_time,90,1000,8891.76,1
PAY-011227,C-0144,2023-07,2013.63,641.95,on_time,75,5000,5290.61,1
PAY-011228,C-4113,2023-11,883.75,0.0,late_3mo,90,5000,8530.44,1
PAY-011229,C-0936,2023-02,4061.69,2720.44,late_2mo,0,10000,14.46,0
PAY-011230,C-3594,2023-04,3698.47,0.0,on_time,75,5000,9548.19,1
PAY-011231,C-0930,2023-07,1616.92,0.0,late_2mo,74,5000,9476.8,1
PAY-011232,C-2548,2023-07,3492.94,0.0,late_2mo,90,1000,6265.01,1
PAY-011233,C-2257,2023-07,3396.15,126.87,on_time,90,1000,1557.05,1
PAY-011234,C-2564,2023-12,1708.94,15.82,late_2mo,90,5000,8325.14,1
PAY-011235,C-2268,2023-02,3829.22,1556.51,late_2mo,14,10000,7230.14,0
PAY-011236,C-1509,2023-07,1094.58,856.21,on_time,33,5000,2984.53,0
PAY-011237,C-3312,2023-12,2267.9,0.0,late_3mo,78,1000,2324.78,1
PAY-011238,C-4047,2023-07,3272.05,0.0,late_1mo,90,1000,3422.12,1
PAY-011239,C-1884,2023-04,1058.83,0.0,late_3mo,87,1000,4287.13,1
PAY-011240,C-1112,2023-09,342.2,310.61,late_2mo,14,10000,4113.24,0
PAY-011241,C-0031,2023-09,932.54,211.53,on_time,78,5000,7242.01,1
PAY-011242,C-4479,2023-02,457.93,483.2,late_3mo,46,5000,415.24,0
PAY-011243,C-3672,2023-02,3452.58,1959.46,late_3mo,17,10000,5352.18,0
PAY-011244,C-4345,2023-06,4325.02,0.0,on_time,77,5000,7225.95,1
PAY-011245,C-2947,2023-04,1021.45,701.18,on_time,8,10000,4989.09,0
PAY-011246,C-2878,2023-05,3599.45,0.0,late_1mo,90,1000,2910.88,1
PAY-011247,C-0256,2023-04,995.56,908.22,late_1mo,2,10000,301.94,0
PAY-011248,C-3990,2023-11,3721.23,0.0,on_time,90,1000,2721.62,1
PAY-011249,C-4544,2023-12,395.9,335.84,late_1mo,12,10000,1935.65,0
PAY-011250,C-4515,2023-12,1558.7,0.0,late_3mo,81,1000,7486.88,1
PAY-011251,C-0499,2023-04,4310.41,0.0,late_2mo,90,1000,9439.14,1
PAY-011252,C-1112,2023-04,606.07,427.11,on_time,39,1000,689.16,0
PAY-011253,C-1465,2023-08,814.0,109.53,on_time,54,5000,7106.62,1
PAY-011254,C-4257,2023-06,4154.46,0.0,on_time,90,1000,4260.04,1
PAY-011255,C-3986,2023-02,4695.57,5491.85,late_1mo,9,10000,1769.06,0
PAY-011256,C-2550,2023-02,824.65,0.0,late_3mo,90,1000,8254.14,1
PAY-011257,C-1393,2023-06,1154.8,546.03,late_2mo,90,5000,5180.38,1
PAY-011258,C-0451,2023-05,3259.6,0.0,late_2mo,88,1000,3386.02,1
PAY-011259,C-1592,2023-07,4410.63,0.0,late_3mo,87,1000,8934.31,1
PAY-011260,C-4299,2023-08,3901.84,2703.2,on_time,37,5000,3373.81,0
PAY-011261,C-0642,2023-09,2313.04,951.33,late_1mo,68,1000,1348.35,1
PAY-011262,C-0762,2023-10,351.5,160.73,late_2mo,63,1000,1095.66,0
PAY-011263,C-2763,2023-11,998.5,0.0,late_2mo,67,1000,1925.38,1
PAY-011264,C-4728,2023-06,3995.75,0.0,late_3mo,85,1000,5912.79,1
PAY-011265,C-0413,2023-11,2653.99,0.0,late_1mo,90,1000,3897.06,1
PAY-011266,C-4387,2023-12,113.17,86.98,late_1mo,33,10000,6522.66,0
PAY-011267,C-2001,2023-04,4184.4,2250.7,late_1mo,64,10000,8632.76,1
PAY-011268,C-0337,2023-10,226.98,0.0,late_3mo,90,1000,2789.07,1
PAY-011269,C-0813,2023-07,708.97,0.0,late_2mo,74,5000,6757.09,1
PAY-011270,C-4232,2023-02,2114.79,1807.84,late_2mo,34,5000,3838.41,0
PAY-011271,C-0900,2023-12,2446.9,1915.71,on_time,20,10000,3501.71,0
PAY-011272,C-4202,2023-06,3059.38,2311.76,late_1mo,14,10000,2905.93,0
PAY-011273,C-3797,2023-10,2668.28,2693.51,late_1mo,9,5000,846.42,0
PAY-011274,C-3656,2023-12,4330.02,3717.24,late_2mo,32,10000,3074.06,0
PAY-011275,C-4354,2023-08,4254.54,3539.83,late_1mo,0,5000,409.56,0
PAY-011276,C-3152,2023-04,853.01,947.79,late_2mo,0,10000,813.27,0
PAY-011277,C-0844,2023-10,1169.79,0.0,late_2mo,90,1000,2546.01,1
PAY-011278,C-4702,2023-05,4479.45,0.0,late_1mo,87,1000,5762.41,1
PAY-011279,C-1034,2023-03,3287.0,0.0,late_2mo,90,1000,5262.67,1
PAY-011280,C-0622,2023-07,2140.0,775.66,late_3mo,32,5000,4188.97,1
PAY-011281,C-2106,2023-02,1012.15,866.37,late_1mo,19,10000,678.68,0
PAY-011282,C-0470,2023-12,1203.95,0.0,late_2mo,90,1000,9978.03,1
PAY-011283,C-4243,2023-05,1991.28,863.29,late_3mo,26,5000,4136.4,0
PAY-011284,C-0509,2023-09,2110.57,1206.69,on_time,47,5000,3149.61,0
PAY-011285,C-2963,2023-04,3666.17,0.0,on_time,83,1000,6083.63,1
PAY-011286,C-4839,2023-07,106.01,72.78,late_1mo,23,10000,7303.75,0
PAY-011287,C-4927,2023-12,1397.55,0.0,late_1mo,80,1000,4427.44,1
PAY-011288,C-4268,2023-05,2127.36,598.06,late_2mo,87,1000,1609.17,1
PAY-011289,C-0100,2023-07,4227.57,0.0,late_2mo,90,1000,6715.93,1
PAY-011290,C-3055,2023-11,1226.16,360.93,late_2mo,47,1000,971.5,1
PAY-011291,C-2315,2023-01,4817.97,2724.52,late_2mo,33,5000,2776.32,0
PAY-011292,C-3301,2023-09,3839.33,0.0,on_time,90,1000,4476.07,1
PAY-011293,C-2568,2023-09,1071.4,611.59,late_2mo,45,5000,4522.89,0
PAY-011294,C-1911,2023-03,1494.89,1465.23,on_time,2,10000,1840.89,0
PAY-011295,C-1132,2023-09,3766.62,2956.81,late_3mo,42,10000,4903.25,0
PAY-011296,C-4445,2023-05,4862.62,0.0,late_3mo,90,1000,7104.93,1
PAY-011297,C-4280,2023-09,351.09,295.66,late_2mo,9,10000,2067.03,0
PAY-011298,C-2087,2023-03,1557.05,1021.88,on_time,11,10000,4759.62,0
PAY-011299,C-2642,2023-04,4517.22,0.0,late_2mo,88,5000,7999.11,0
PAY-011300,C-2890,2023-10,4969.07,5699.93,late_1mo,4,10000,198.91,0
PAY-011301,C-2074,2023-02,1865.26,426.14,late_2mo,90,5000,6755.99,0
PAY-011302,C-0712,2023-12,2838.8,2236.18,late_2mo,6,10000,871.95,0
PAY-011303,C-0197,2023-10,3683.64,3077.11,late_2mo,0,10000,2583.18,0
PAY-011304,C-0431,2023-01,2026.67,0.0,late_3mo,90,1000,9272.61,1
PAY-011305,C-0698,2023-08,3903.73,3281.61,late_1mo,16,5000,1848.02,0
PAY-011306,C-0188,2023-09,3566.71,2891.64,on_time,28,5000,2210.49,0
PAY-011307,C-2507,2023-04,835.84,0.0,late_2mo,90,1000,4372.41,1
PAY-011308,C-4030,2023-11,766.51,344.04,late_3mo,37,5000,2912.0,0
PAY-011309,C-1104,2023-11,4657.97,467.78,late_2mo,77,5000,8694.55,1
PAY-011310,C-2987,2023-10,2449.16,0.0,late_2mo,90,1000,6983.51,1
PAY-011311,C-0559,2023-05,2423.63,0.0,late_1mo,90,1000,2427.24,1
PAY-011312,C-2817,2023-02,776.34,167.83,late_1mo,84,5000,7668.1,1
PAY-011313,C-3937,2023-09,1382.82,1543.59,late_3mo,1,10000,1006.9,0
PAY-011314,C-0170,2023-07,380.09,226.65,late_2mo,54,10000,8214.41,0
PAY-011315,C-2531,2023-07,2782.52,1177.4,late_2mo,45,10000,6631.68,0
PAY-011316,C-1098,2023-10,363.83,328.73,late_2mo,10,10000,3556.77,0
PAY-011317,C-1714,2023-06,4725.32,3219.48,on_time,37,10000,3584.27,0
PAY-011318,C-3800,2023-10,4057.01,1564.32,on_time,85,5000,6628.61,1
PAY-011319,C-4769,2023-07,4616.74,0.0,on_time,89,1000,8493.62,1
PAY-011320,C-4903,2023-12,3137.06,0.0,late_1mo,90,1000,6604.25,1
PAY-011321,C-3567,2023-08,105.31,0.0,late_3mo,90,1000,9816.72,1
PAY-011322,C-0709,2023-07,1972.86,1375.47,on_time,21,10000,3178.35,0
PAY-011323,C-4874,2023-02,4814.79,4241.91,late_3mo,25,5000,954.69,0
PAY-011324,C-0472,2023-02,1092.12,0.0,late_1mo,80,1000,1434.66,1
PAY-011325,C-2804,2023-05,2879.04,891.78,on_time,68,10000,9909.77,0
PAY-011326,C-3325,2023-02,4285.26,4851.44,late_1mo,16,10000,2210.86,1
PAY-011327,C-0474,2023-09,173.66,0.0,late_1mo,88,1000,8676.93,1
PAY-011328,C-1783,2023-02,2435.61,371.57,late_3mo,66,5000,6718.48,1
PAY-011329,C-4253,2023-11,4604.22,0.0,late_2mo,90,1000,2263.26,1
PAY-011330,C-1886,2023-01,2188.66,1953.02,late_3mo,7,5000,513.32,0
PAY-011331,C-3023,2023-03,2637.22,2432.39,late_2mo,0,5000,937.58,0
PAY-011332,C-1568,2023-11,4920.33,1908.18,late_2mo,31,10000,8616.68,0
PAY-011333,C-1146,2023-04,3730.54,3933.64,late_1mo,11,10000,3945.0,0
PAY-011334,C-3550,2023-09,814.39,0.0,late_2mo,90,1000,2921.19,1
PAY-011335,C-0414,2023-12,1787.5,663.61,on_time,69,10000,7526.28,1
PAY-011336,C-4670,2023-08,297.04,151.54,late_3mo,4,10000,5729.89,0
PAY-011337,C-2435,2023-03,569.77,434.8,late_3mo,27,10000,8910.82,0
PAY-011338,C-2682,2023-03,2895.51,0.0,late_2mo,82,1000,7062.48,1
PAY-011339,C-4237,2023-02,281.29,22.79,late_2mo,65,5000,7314.8,1
PAY-011340,C-2940,2023-07,862.53,0.0,late_3mo,79,1000,3044.7,1
PAY-011341,C-2662,2023-08,430.66,0.0,late_3mo,90,1000,9066.74,1
PAY-011342,C-1346,2023-03,3225.67,0.0,on_time,90,1000,4270.45,1
PAY-011343,C-0482,2023-12,3469.98,2721.81,late_3mo,15,10000,6595.21,0
PAY-011344,C-1133,2023-11,2864.16,0.0,on_time,90,1000,3269.03,1
PAY-011345,C-0096,2023-02,1447.03,986.79,late_3mo,35,5000,1845.52,0
PAY-011346,C-1158,2023-06,1318.83,1204.32,late_1mo,7,10000,2676.41,0
PAY-011347,C-2998,2023-04,1005.76,0.0,late_2mo,90,5000,8535.15,1
PAY-011348,C-4224,2023-04,3399.74,1479.29,late_3mo,8,10000,4001.11,0
PAY-011349,C-2250,2023-02,3918.61,2627.29,on_time,36,10000,7385.26,0
PAY-011350,C-4138,2023-07,4492.07,4491.05,late_1mo,25,10000,268.77,0
PAY-011351,C-1850,2023-08,3973.7,2401.4,on_time,57,10000,6603.48,1
PAY-011352,C-4293,2023-08,4746.05,3869.58,late_3mo,41,5000,3270.88,0
PAY-011353,C-1083,2023-09,4959.97,0.0,late_3mo,81,1000,6184.32,1
PAY-011354,C-1529,2023-05,670.13,0.0,late_3mo,90,1000,4563.23,1
PAY-011355,C-0704,2023-01,4356.34,3457.71,late_2mo,47,5000,2343.55,0
PAY-011356,C-4789,2023-11,350.71,56.92,late_2mo,84,5000,8422.46,1
PAY-011357,C-3025,2023-04,941.98,1083.9,on_time,26,10000,404.44,0
PAY-011358,C-3504,2023-05,4580.19,0.0,on_time,75,1000,1688.74,1
PAY-011359,C-4282,2023-05,1156.77,0.0,late_1mo,90,1000,5467.14,1
PAY-011360,C-2333,2023-05,4836.97,1689.23,late_3mo,58,5000,5777.74,1
PAY-011361,C-3660,2023-02,2547.51,1353.05,late_3mo,7,10000,7140.46,0
PAY-011362,C-2291,2023-01,3330.57,1371.21,late_2mo,52,5000,4558.47,0
PAY-011363,C-0329,2023-07,3499.75,1240.01,on_time,15,5000,4775.52,1
PAY-011364,C-1366,2023-10,4637.94,3350.72,late_1mo,15,10000,6016.39,1
PAY-011365,C-1003,2023-01,1508.69,1189.5,on_time,24,5000,3247.17,1
PAY-011366,C-2422,2023-08,4868.86,0.0,late_2mo,87,1000,4777.52,1
PAY-011367,C-2161,2023-01,2896.91,0.0,late_2mo,85,5000,9703.59,1
PAY-011368,C-3221,2023-08,4919.41,3073.7,late_2mo,44,10000,5607.95,0
PAY-011369,C-2021,2023-07,2821.58,325.37,late_3mo,76,5000,5906.93,1
PAY-011370,C-3828,2023-05,425.17,277.56,late_1mo,13,5000,1562.65,0
PAY-011371,C-3833,2023-12,1405.13,1464.55,on_time,22,5000,794.43,0
PAY-011372,C-3186,2023-03,3571.51,2952.04,on_time,17,10000,4240.6,0
PAY-011373,C-0085,2023-05,2196.65,860.55,late_3mo,59,5000,5545.32,1
PAY-011374,C-0918,2023-01,570.55,0.0,late_2mo,90,1000,4504.17,1
PAY-011375,C-2343,2023-03,1890.95,0.0,late_3mo,90,1000,3537.82,1
PAY-011376,C-4221,2023-11,1103.38,867.35,late_1mo,4,10000,2590.86,0
PAY-011377,C-0509,2023-01,354.66,69.56,on_time,46,5000,6038.65,1
PAY-011378,C-3265,2023-04,2185.26,0.0,late_2mo,87,1000,2473.96,1
PAY-011379,C-3919,2023-08,912.07,225.43,late_1mo,64,5000,6155.01,1
PAY-011380,C-2842,2023-10,4150.06,4289.01,late_1mo,26,10000,1168.58,0
PAY-011381,C-1629,2023-09,4876.22,3783.32,on_time,40,5000,3007.09,0
PAY-011382,C-0610,2023-06,1735.7,1867.61,late_2mo,30,10000,1779.15,0
PAY-011383,C-1660,2023-08,4206.69,2883.55,late_1mo,22,5000,1407.86,1
PAY-011384,C-4598,2023-11,913.73,156.62,late_2mo,40,5000,5347.69,0
PAY-011385,C-3838,2023-12,952.76,0.0,late_1mo,90,1000,6822.62,1
PAY-011386,C-0901,2023-11,3688.11,2432.6,on_time,24,10000,5450.08,0
PAY-011387,C-4489,2023-06,53.11,34.2,late_3mo,22,10000,6944.47,1
PAY-011388,C-0816,2023-03,572.05,467.14,late_2mo,29,1000,532.28,0
PAY-011389,C-0247,2023-08,3009.05,2853.75,late_1mo,22,10000,4041.28,0
PAY-011390,C-0379,2023-05,2992.28,2284.74,late_2mo,19,10000,2645.21,0
PAY-011391,C-4608,2023-07,3376.62,1166.26,late_2mo,66,1000,1009.45,0
PAY-011392,C-2339,2023-02,2180.11,2170.1,late_2mo,5,10000,846.57,0
PAY-011393,C-4967,2023-07,4880.63,2144.6,late_2mo,9,10000,4851.18,0
PAY-011394,C-4535,2023-01,3146.08,2874.86,late_1mo,35,5000,1761.34,1
PAY-011395,C-2608,2023-12,3852.82,2616.31,late_2mo,19,10000,7268.04,0
PAY-011396,C-0352,2023-11,4491.47,0.0,late_3mo,90,1000,8409.83,1
PAY-011397,C-1790,2023-06,4579.72,0.0,late_1mo,90,1000,4381.03,1
PAY-011398,C-3735,2023-09,3181.11,538.35,late_1mo,75,5000,6204.99,1
PAY-011399,C-1174,2023-02,4366.95,0.0,late_3mo,88,1000,6555.19,1
PAY-011400,C-0725,2023-07,164.24,188.03,late_2mo,24,10000,322.14,0
PAY-011401,C-4580,2023-02,4143.81,4884.61,on_time,3,1000,3.27,0
PAY-011402,C-1903,2023-01,4888.16,3899.91,late_1mo,53,5000,4569.73,0
PAY-011403,C-3482,2023-06,2946.63,1013.33,late_1mo,48,5000,5193.87,0
PAY-011404,C-0276,2023-09,3207.32,1394.4,late_2mo,68,5000,3538.02,1
PAY-011405,C-3653,2023-06,657.2,0.0,late_1mo,78,1000,9967.51,1
PAY-011406,C-4328,2023-04,2562.43,71.09,late_3mo,87,5000,7609.87,0
PAY-011407,C-0392,2023-06,772.14,672.11,late_3mo,0,10000,2091.2,0
PAY-011408,C-2598,2023-06,4182.88,89.86,late_2mo,90,1000,1681.24,1
PAY-011409,C-0448,2023-07,1638.27,920.46,on_time,44,10000,6421.26,0
PAY-011410,C-2033,2023-01,208.88,111.82,late_1mo,12,5000,2793.26,0
PAY-011411,C-4648,2023-05,981.43,593.54,on_time,50,1000,792.92,0
PAY-011412,C-0794,2023-02,613.98,359.46,late_2mo,16,10000,7584.26,1
PAY-011413,C-2852,2023-10,2780.46,1005.67,late_1mo,40,10000,6454.34,0
PAY-011414,C-1132,2023-01,4906.34,3964.83,on_time,12,10000,1997.04,0
PAY-011415,C-3179,2023-04,4499.16,0.0,on_time,76,5000,9015.16,1
PAY-011416,C-4562,2023-07,3424.85,0.0,late_2mo,72,1000,9924.8,1
PAY-011417,C-2726,2023-07,1768.2,1035.49,late_2mo,41,10000,7427.47,0
PAY-011418,C-2103,2023-10,3194.75,2523.21,on_time,48,10000,5665.92,0
PAY-011419,C-3412,2023-01,2832.11,0.0,late_1mo,83,1000,8290.12,1
PAY-011420,C-3996,2023-07,1498.87,0.0,late_1mo,90,1000,2567.11,1
PAY-011421,C-2661,2023-10,2215.7,1712.96,on_time,38,10000,7434.93,1
PAY-011422,C-4401,2023-03,1462.07,26.09,late_3mo,90,5000,9418.27,1
PAY-011423,C-2812,2023-09,569.31,147.16,on_time,72,5000,6001.05,1
PAY-011424,C-1588,2023-05,1828.85,647.82,late_3mo,16,10000,7399.98,1
PAY-011425,C-2943,2023-08,4070.97,0.0,late_1mo,90,1000,8236.21,1
PAY-011426,C-4438,2023-10,3831.22,0.0,late_3mo,90,1000,2158.34,1
PAY-011427,C-2646,2023-03,1050.64,554.53,on_time,47,5000,4478.1,1
PAY-011428,C-1397,2023-01,157.42,95.0,on_time,59,5000,4598.95,1
PAY-011429,C-3157,2023-11,2596.86,1153.72,late_2mo,46,10000,9596.73,1
PAY-011430,C-2801,2023-09,3663.64,3329.37,late_2mo,0,10000,619.65,0
PAY-011431,C-4965,2023-08,761.56,66.93,late_1mo,18,10000,9037.73,0
PAY-011432,C-0947,2023-05,4520.0,5009.62,late_3mo,16,10000,233.32,0
PAY-011433,C-0991,2023-01,4827.99,3238.16,late_3mo,48,5000,1125.81,0
PAY-011434,C-1309,2023-12,1345.44,471.67,late_2mo,68,10000,7952.37,0
PAY-011435,C-0319,2023-04,1082.59,842.7,late_3mo,20,5000,1588.58,0
PAY-011436,C-3659,2023-06,723.69,470.49,late_2mo,68,5000,3782.17,1
PAY-011437,C-3036,2023-01,2688.3,1496.37,late_3mo,61,1000,1020.81,1
PAY-011438,C-3298,2023-06,2069.13,0.0,late_3mo,78,5000,9415.59,1
PAY-011439,C-3136,2023-01,1395.9,0.0,late_3mo,78,1000,4704.53,1
PAY-011440,C-4172,2023-05,3341.93,0.0,on_time,90,1000,8413.44,1
PAY-011441,C-2990,2023-09,596.66,0.0,late_3mo,88,1000,3567.3,1
PAY-011442,C-0071,2023-11,516.35,391.88,on_time,2,10000,2221.83,0
