event_id,timestamp,source_ip,dest_ip,protocol,service,duration,src_bytes,dst_bytes,attack_category,is_attack,severity
CYB-0027630,2026-05-20T13:18:53.555119,192.168.86.159,10.0.24.222,udp,dns,1.076,2413,7485,Normal,0,Low
CYB-0027631,2026-06-13T23:18:53.555119,192.168.198.226,10.0.38.211,udp,http,0.674,1626,4452,Normal,0,Low
CYB-0027632,2026-06-23T07:18:53.555119,192.168.73.18,10.0.54.116,udp,ssh,6.781,1793,8703,Normal,0,Low
CYB-0027633,2026-07-16T16:18:53.555119,192.168.123.237,10.0.206.176,tcp,dns,0.205,7768,5509,Normal,0,Low
CYB-0027634,2026-06-04T11:18:53.555119,192.168.77.51,10.0.127.74,icmp,http,5.095,6831,8202,Normal,0,Low
CYB-0027635,2026-06-12T00:18:53.555119,192.168.200.59,10.0.126.49,tcp,dns,1.135,2436,7470,Normal,0,Low
CYB-0027636,2026-07-09T01:18:53.555119,192.168.121.27,10.0.30.169,tcp,ssh,9.398,3947,6134,Normal,0,Low
CYB-0027637,2026-08-10T22:18:53.555119,192.168.88.36,10.0.105.212,tcp,dns,9.368,2858,6101,Normal,0,Low
CYB-0027638,2026-05-22T03:18:53.555119,192.168.65.36,10.0.131.56,icmp,dns,9.754,7908,3584,Normal,0,Low
CYB-0027639,2026-06-07T07:18:53.555119,192.168.180.242,10.0.29.128,udp,ssh,2.342,8808,422,Normal,0,Low
CYB-0027640,2026-08-12T22:18:53.555119,192.168.15.214,10.0.149.40,udp,ssh,4.585,7007,8295,Normal,0,Low
CYB-0027641,2026-06-14T09:18:53.555119,192.168.113.117,10.0.21.109,icmp,http,1.962,4518,6817,Normal,0,Low
CYB-0027642,2026-07-28T14:18:53.555119,192.168.39.176,10.0.235.16,tcp,dns,9.764,1326,5512,Normal,0,Low
CYB-0027643,2026-06-28T05:18:53.555119,192.168.254.54,10.0.35.180,tcp,ftp,0.929,5381,9926,Normal,0,Low
CYB-0027644,2026-06-09T01:18:53.555119,192.168.247.86,10.0.118.192,udp,ssh,9.57,8300,4872,Normal,0,Low
CYB-0027645,2026-06-18T19:18:53.555119,192.168.91.114,10.0.119.104,icmp,http,4.995,8930,1690,Normal,0,Low
CYB-0027646,2026-07-22T01:18:53.555119,192.168.150.249,10.0.28.66,icmp,ssh,8.54,9436,9591,Normal,0,Low
CYB-0027647,2026-05-23T18:18:53.555119,192.168.26.113,10.0.26.96,tcp,dns,3.225,5439,2531,Normal,0,Low
CYB-0027648,2026-07-15T13:18:53.555119,192.168.113.127,10.0.121.87,udp,http,2.016,5430,7218,Normal,0,Low
CYB-0027649,2026-08-17T05:18:53.555119,192.168.28.118,10.0.46.182,tcp,dns,0.181,233,6348,Normal,0,Low
CYB-0027650,2026-06-27T17:18:53.555119,192.168.158.9,10.0.33.87,icmp,ftp,1.094,7392,6011,Normal,0,Low
CYB-0027651,2026-05-17T18:18:53.555119,192.168.115.209,10.0.172.196,tcp,ssh,8.357,9548,8247,Normal,0,Low
CYB-0027652,2026-07-08T20:18:53.555119,192.168.172.36,10.0.206.46,tcp,ftp,0.098,5775,7770,Normal,0,Low
CYB-0027653,2026-08-06T01:18:53.555119,192.168.166.9,10.0.175.233,icmp,http,6.744,4987,2529,Normal,0,Low
CYB-0027654,2026-07-12T02:18:53.555119,192.168.78.154,10.0.127.136,udp,dns,4.066,788,4905,Normal,0,Low
CYB-0027655,2026-06-08T15:18:53.555119,192.168.91.0,10.0.248.34,icmp,ftp,0.455,9051,2059,Fuzzers,1,High
CYB-0027656,2026-06-14T07:18:53.555119,192.168.232.114,10.0.80.17,tcp,dns,7.652,3314,189,Normal,0,Low
CYB-0027657,2026-07-17T20:18:53.555119,192.168.55.225,10.0.200.51,icmp,ssh,7.152,1093,1430,Normal,0,Low
CYB-0027658,2026-08-03T23:18:53.555119,192.168.170.95,10.0.31.144,icmp,ssh,5.247,6556,181,Normal,0,Low
CYB-0027659,2026-07-19T19:18:53.555119,192.168.191.63,10.0.105.224,udp,ssh,5.86,5867,5069,Normal,0,Low
CYB-0027660,2026-08-03T13:18:53.555119,192.168.198.250,10.0.71.154,udp,ssh,9.243,916,1016,Normal,0,Low
CYB-0027661,2026-06-06T06:18:53.555119,192.168.24.133,10.0.176.249,icmp,ssh,7.995,8194,3929,Normal,0,Low
CYB-0027662,2026-06-30T18:18:53.555119,192.168.121.80,10.0.85.70,tcp,ftp,0.377,3174,4833,Normal,0,Low
CYB-0027663,2026-08-17T08:18:53.555119,192.168.158.182,10.0.48.179,icmp,ssh,7.365,7183,9576,Normal,0,Low
CYB-0027664,2026-06-25T06:18:53.555119,192.168.90.184,10.0.87.206,udp,ssh,6.077,1619,7425,Normal,0,Low
CYB-0027665,2026-07-09T13:18:53.555119,192.168.121.162,10.0.87.102,tcp,http,4.072,5149,2106,Normal,0,Low
CYB-0027666,2026-06-13T13:18:53.555119,192.168.145.221,10.0.239.175,udp,http,3.378,7664,6072,Normal,0,Low
CYB-0027667,2026-07-05T20:18:53.555119,192.168.175.51,10.0.143.97,tcp,http,3.085,5492,880,Normal,0,Low
CYB-0027668,2026-08-13T04:18:53.555119,192.168.114.39,10.0.61.10,icmp,http,9.772,4178,633,Normal,0,Low
CYB-0027669,2026-07-13T04:18:53.555119,192.168.154.154,10.0.41.135,udp,ftp,0.601,3952,5425,Normal,0,Low
CYB-0027670,2026-07-24T00:18:53.555119,192.168.79.95,10.0.42.80,icmp,ssh,5.547,713,3260,Normal,0,Low
CYB-0027671,2026-07-05T03:18:53.555119,192.168.60.48,10.0.42.28,udp,ssh,0.989,8623,6703,Normal,0,Low
CYB-0027672,2026-06-25T14:18:53.555119,192.168.176.52,10.0.82.11,tcp,ftp,0.504,5422,3991,Normal,0,Low
CYB-0027673,2026-08-18T11:18:53.555119,192.168.175.58,10.0.118.107,tcp,dns,9.13,7124,6369,Normal,0,Low
CYB-0027674,2026-06-24T20:18:53.555119,192.168.104.6,10.0.15.81,udp,dns,5.374,6068,6334,Normal,0,Low
CYB-0027675,2026-07-23T04:18:53.555119,192.168.230.47,10.0.80.186,icmp,dns,3.025,4483,1189,Normal,0,Low
CYB-0027676,2026-07-08T18:18:53.555119,192.168.73.228,10.0.111.35,udp,ftp,4.143,7512,2463,Normal,0,Low
CYB-0027677,2026-07-26T19:18:53.555119,192.168.165.131,10.0.170.69,icmp,dns,2.503,3952,4228,Normal,0,Low
CYB-0027678,2026-06-23T14:18:53.555119,192.168.250.30,10.0.251.70,udp,ssh,9.413,5808,212,Normal,0,Low
CYB-0027679,2026-08-14T11:18:53.555119,192.168.94.38,10.0.215.39,icmp,ftp,0.399,8001,8972,Normal,0,Low
CYB-0027680,2026-05-18T11:18:53.555119,192.168.217.78,10.0.142.180,icmp,http,2.096,689,3910,Normal,0,Low
CYB-0027681,2026-06-18T18:18:53.555119,192.168.160.247,10.0.6.139,tcp,ssh,4.171,9299,9402,Normal,0,Low
CYB-0027682,2026-06-08T17:18:53.555119,192.168.80.19,10.0.73.79,icmp,ssh,4.634,5885,3948,Normal,0,Low
CYB-0027683,2026-08-18T21:18:53.555119,192.168.1.99,10.0.129.26,icmp,dns,0.243,4325,3652,Normal,0,Low
CYB-0027684,2026-07-20T15:18:53.555119,192.168.110.253,10.0.141.15,tcp,dns,4.397,1124,9882,Normal,0,Low
CYB-0027685,2026-05-15T13:18:53.555119,192.168.53.66,10.0.238.30,icmp,ftp,6.622,1985,1261,Fuzzers,1,High
CYB-0027686,2026-06-19T11:18:53.555119,192.168.54.64,10.0.18.62,udp,http,4.982,1675,3057,Generic,1,High
CYB-0027687,2026-08-12T08:18:53.555119,192.168.4.0,10.0.161.99,icmp,ssh,5.393,3426,3409,Normal,0,Low
CYB-0027688,2026-06-25T13:18:53.555119,192.168.86.204,10.0.10.28,udp,ssh,3.649,6277,5357,Normal,0,Low
CYB-0027689,2026-07-20T10:18:53.555119,192.168.132.38,10.0.22.12,tcp,ssh,0.194,1119,7577,Normal,0,Low
CYB-0027690,2026-06-01T21:18:53.555119,192.168.123.57,10.0.19.32,tcp,ftp,1.411,6113,1232,Normal,0,Low
CYB-0027691,2026-08-06T03:18:53.555119,192.168.27.248,10.0.142.196,udp,http,6.449,7691,9997,Normal,0,Low
CYB-0027692,2026-07-27T11:18:53.555119,192.168.75.111,10.0.193.212,udp,dns,0.364,2500,1159,Normal,0,Low
CYB-0027693,2026-07-09T18:18:53.555119,192.168.182.127,10.0.131.29,tcp,dns,5.625,9171,1608,Normal,0,Low
CYB-0027694,2026-07-04T08:18:53.555119,192.168.229.235,10.0.54.248,udp,ssh,7.733,8187,9539,Exploits,1,High
CYB-0027695,2026-06-02T02:18:53.555119,192.168.46.61,10.0.14.225,udp,http,2.257,9242,4257,Fuzzers,1,High
CYB-0027696,2026-08-05T05:18:53.555119,192.168.230.238,10.0.107.74,tcp,ftp,8.376,9040,5191,Normal,0,Low
CYB-0027697,2026-06-25T23:18:53.555119,192.168.191.37,10.0.4.1,udp,ssh,8.006,4187,4848,Normal,0,Low
CYB-0027698,2026-05-19T16:18:53.555119,192.168.217.171,10.0.125.25,udp,ssh,1.389,8230,8752,Normal,0,Low
CYB-0027699,2026-07-16T20:18:53.555119,192.168.198.156,10.0.56.242,tcp,ftp,1.874,9033,9371,Exploits,1,High
CYB-0027700,2026-05-25T04:18:53.555119,192.168.4.150,10.0.238.82,icmp,ssh,4.153,7422,9167,Normal,0,Low
CYB-0027701,2026-06-12T21:18:53.555119,192.168.220.36,10.0.164.17,icmp,ftp,7.25,1860,3553,Normal,0,Low
CYB-0027702,2026-07-21T16:18:53.555119,192.168.218.235,10.0.217.65,udp,ftp,7.996,910,6086,Normal,0,Low
CYB-0027703,2026-06-21T12:18:53.555119,192.168.233.243,10.0.77.12,udp,ftp,6.312,651,1575,Normal,0,Low
CYB-0027704,2026-05-22T00:18:53.555119,192.168.7.59,10.0.47.108,tcp,ftp,9.141,7201,3943,Normal,0,Low
CYB-0027705,2026-07-03T18:18:53.555119,192.168.61.194,10.0.49.224,tcp,dns,2.973,5717,2368,Normal,0,Low
CYB-0027706,2026-07-01T01:18:53.555119,192.168.6.10,10.0.215.19,icmp,http,0.901,9733,2205,Normal,0,Low
CYB-0027707,2026-06-09T15:18:53.555119,192.168.209.221,10.0.68.15,tcp,ssh,2.544,2970,9235,Normal,0,Low
CYB-0027708,2026-05-28T09:18:53.555119,192.168.143.164,10.0.224.225,tcp,ssh,5.778,5781,378,Normal,0,Low
CYB-0027709,2026-07-04T14:18:53.555119,192.168.166.66,10.0.250.47,icmp,ssh,5.211,7767,6653,Normal,0,Low
CYB-0027710,2026-08-04T09:18:53.555119,192.168.102.248,10.0.97.76,icmp,ssh,6.861,7526,8311,Normal,0,Low
CYB-0027711,2026-05-15T11:18:53.555119,192.168.89.206,10.0.125.228,udp,http,3.754,3130,530,Normal,0,Low
CYB-0027712,2026-08-07T11:18:53.555119,192.168.146.75,10.0.59.73,udp,dns,1.883,8228,4167,Normal,0,Low
CYB-0027713,2026-07-07T04:18:53.555119,192.168.214.81,10.0.107.162,udp,dns,9.314,1311,8438,Normal,0,Low
CYB-0027714,2026-08-22T15:18:53.555119,192.168.182.160,10.0.48.123,tcp,ftp,2.97,8870,392,Normal,0,Low
CYB-0027715,2026-07-29T06:18:53.555119,192.168.137.64,10.0.30.195,tcp,ssh,1.331,5719,1119,Normal,0,Low
CYB-0027716,2026-06-01T09:18:53.555119,192.168.88.252,10.0.190.101,tcp,ftp,1.028,4807,2989,Normal,0,Low
CYB-0027717,2026-06-24T13:18:53.555119,192.168.174.98,10.0.106.173,tcp,http,5.833,3450,9993,Normal,0,Low
CYB-0027718,2026-07-23T14:18:53.555119,192.168.28.14,10.0.169.182,udp,dns,7.906,5136,4481,Normal,0,Low
CYB-0027719,2026-08-02T01:18:53.555119,192.168.233.158,10.0.166.39,udp,dns,0.212,7806,5520,Generic,1,High
CYB-0027720,2026-07-26T18:18:53.555119,192.168.228.115,10.0.145.135,icmp,ssh,1.54,8638,7630,Exploits,1,High
CYB-0027721,2026-08-16T09:18:53.555119,192.168.233.165,10.0.102.253,tcp,dns,5.995,5820,7709,Normal,0,Low
CYB-0027722,2026-07-21T17:18:53.555119,192.168.62.71,10.0.159.110,udp,dns,4.632,5824,3308,Normal,0,Low
CYB-0027723,2026-06-30T08:18:53.555119,192.168.208.117,10.0.240.223,icmp,ftp,5.006,1059,9666,Normal,0,Low
CYB-0027724,2026-05-18T01:18:53.555119,192.168.164.233,10.0.34.5,udp,ssh,2.383,8524,3395,Normal,0,Low
CYB-0027725,2026-08-05T07:18:53.555119,192.168.32.245,10.0.3.125,icmp,dns,8.161,4052,5457,Normal,0,Low
CYB-0027726,2026-06-19T07:18:53.555119,192.168.47.132,10.0.155.124,tcp,ftp,7.413,3414,4376,Normal,0,Low
CYB-0027727,2026-06-19T09:18:53.555119,192.168.159.143,10.0.128.188,icmp,ssh,0.429,1459,5269,Normal,0,Low
CYB-0027728,2026-06-26T20:18:53.555119,192.168.102.100,10.0.124.116,tcp,ftp,5.262,5595,9844,Normal,0,Low
CYB-0027729,2026-08-17T23:18:53.555119,192.168.116.248,10.0.198.197,udp,dns,5.755,4021,3348,Normal,0,Low
CYB-0027730,2026-08-02T08:18:53.555119,192.168.2.45,10.0.4.36,udp,dns,3.029,9038,4310,Normal,0,Low
CYB-0027731,2026-08-05T15:18:53.555119,192.168.223.47,10.0.186.21,udp,ftp,8.945,1126,6070,Normal,0,Low
CYB-0027732,2026-05-17T03:18:53.555119,192.168.7.223,10.0.192.181,udp,ssh,2.618,3185,9961,Normal,0,Low
CYB-0027733,2026-07-22T02:18:53.555119,192.168.24.243,10.0.120.211,udp,ftp,9.2,1545,8963,Normal,0,Low
CYB-0027734,2026-06-19T14:18:53.555119,192.168.145.164,10.0.25.186,icmp,http,4.179,5166,3042,Normal,0,Low
CYB-0027735,2026-07-22T19:18:53.555119,192.168.63.253,10.0.170.23,tcp,ssh,8.973,4476,2401,Normal,0,Low
CYB-0027736,2026-06-15T15:18:53.555119,192.168.227.92,10.0.221.171,tcp,dns,8.557,7941,405,Normal,0,Low
CYB-0027737,2026-06-28T00:18:53.555119,192.168.129.217,10.0.97.91,icmp,ssh,8.104,9780,2153,Normal,0,Low
CYB-0027738,2026-05-19T01:18:53.555119,192.168.9.223,10.0.230.51,udp,ftp,7.314,3762,3228,DoS,1,High
CYB-0027739,2026-08-20T16:18:53.555119,192.168.236.124,10.0.246.111,udp,http,6.947,2506,8850,Normal,0,Low
CYB-0027740,2026-08-17T01:18:53.555119,192.168.138.211,10.0.198.10,icmp,ftp,9.508,3259,2204,Normal,0,Low
CYB-0027741,2026-07-10T14:18:53.555119,192.168.194.206,10.0.163.253,tcp,ftp,0.044,9004,2837,Exploits,1,High
CYB-0027742,2026-06-09T02:18:53.555119,192.168.51.71,10.0.27.157,tcp,ssh,3.305,7457,9944,Normal,0,Low
CYB-0027743,2026-06-17T15:18:53.555119,192.168.224.130,10.0.98.96,tcp,http,2.591,6225,5205,Normal,0,Low
CYB-0027744,2026-07-14T12:18:53.555119,192.168.171.192,10.0.115.217,tcp,ftp,8.285,8440,1873,Generic,1,High
CYB-0027745,2026-07-03T06:18:53.555119,192.168.117.160,10.0.55.240,udp,ssh,2.694,5561,5584,Normal,0,Low
CYB-0027746,2026-05-16T07:18:53.555119,192.168.26.187,10.0.51.41,tcp,dns,0.066,1426,5912,Normal,0,Low
CYB-0027747,2026-08-12T20:18:53.555119,192.168.226.249,10.0.79.232,icmp,http,1.326,1105,2534,Normal,0,Low
CYB-0027748,2026-05-22T22:18:53.555119,192.168.188.20,10.0.195.94,icmp,ssh,7.149,6898,738,Normal,0,Low
CYB-0027749,2026-07-13T01:18:53.555119,192.168.216.63,10.0.73.103,icmp,ftp,9.824,3587,7523,Normal,0,Low
CYB-0027750,2026-06-05T07:18:53.555119,192.168.254.113,10.0.5.184,icmp,ftp,3.039,2633,9365,Normal,0,Low
CYB-0027751,2026-05-16T17:18:53.555119,192.168.137.248,10.0.202.163,tcp,http,4.954,2588,4982,Normal,0,Low
CYB-0027752,2026-05-30T22:18:53.555119,192.168.120.87,10.0.214.10,tcp,dns,7.009,2562,1504,Normal,0,Low
CYB-0027753,2026-07-23T02:18:53.555119,192.168.184.24,10.0.11.226,tcp,dns,9.071,2161,3483,Normal,0,Low
CYB-0027754,2026-05-26T01:18:53.555119,192.168.224.124,10.0.119.136,tcp,ftp,9.909,4300,4801,Normal,0,Low
CYB-0027755,2026-07-28T15:18:53.555119,192.168.119.34,10.0.13.151,udp,dns,5.639,8179,3575,Normal,0,Low
CYB-0027756,2026-08-19T19:18:53.555119,192.168.87.50,10.0.164.26,tcp,http,8.653,695,2380,Normal,0,Low
CYB-0027757,2026-06-23T17:18:53.555119,192.168.193.124,10.0.87.95,icmp,dns,0.886,3253,6884,Normal,0,Low
CYB-0027758,2026-05-18T22:18:53.555119,192.168.233.95,10.0.93.182,udp,ssh,2.188,2690,9762,Normal,0,Low
CYB-0027759,2026-06-01T22:18:53.555119,192.168.175.74,10.0.225.90,icmp,dns,7.659,9446,324,Normal,0,Low
CYB-0027760,2026-07-31T06:18:53.555119,192.168.145.158,10.0.103.217,tcp,http,0.76,4835,2764,Normal,0,Low
CYB-0027761,2026-06-05T00:18:53.555119,192.168.134.150,10.0.8.149,udp,http,3.957,581,6257,Normal,0,Low
CYB-0027762,2026-06-23T11:18:53.555119,192.168.149.81,10.0.70.117,tcp,ssh,9.466,6307,2259,Normal,0,Low
CYB-0027763,2026-07-26T23:18:53.555119,192.168.89.223,10.0.141.208,icmp,ftp,7.231,8758,2032,Fuzzers,1,High
CYB-0027764,2026-06-27T04:18:53.555119,192.168.75.224,10.0.183.44,icmp,ftp,8.92,6611,1001,Normal,0,Low
CYB-0027765,2026-08-02T15:18:53.555119,192.168.6.139,10.0.69.2,tcp,dns,7.121,664,5274,Normal,0,Low
CYB-0027766,2026-07-20T08:18:53.555119,192.168.118.2,10.0.80.87,udp,ssh,5.106,7736,4882,Exploits,1,High
CYB-0027767,2026-06-22T16:18:53.555119,192.168.96.29,10.0.129.61,udp,dns,2.351,1741,1582,Normal,0,Low
CYB-0027768,2026-06-25T03:18:53.555119,192.168.10.248,10.0.154.219,udp,dns,0.296,9978,9659,Normal,0,Low
CYB-0027769,2026-05-31T02:18:53.555119,192.168.135.165,10.0.252.125,icmp,dns,3.738,5614,1951,Normal,0,Low
CYB-0027770,2026-06-13T12:18:53.555119,192.168.251.230,10.0.150.107,icmp,dns,3.124,317,6385,Normal,0,Low
CYB-0027771,2026-06-01T11:18:53.555119,192.168.208.235,10.0.199.145,udp,dns,0.72,725,8165,Fuzzers,1,High
CYB-0027772,2026-07-17T16:18:53.555119,192.168.238.47,10.0.115.55,tcp,http,8.955,3916,5255,Normal,0,Low
CYB-0027773,2026-07-16T08:18:53.555119,192.168.109.155,10.0.84.227,udp,ssh,7.576,2058,4201,Normal,0,Low
CYB-0027774,2026-08-21T11:18:53.555119,192.168.71.136,10.0.220.13,tcp,ftp,4.734,4613,3596,Normal,0,Low
CYB-0027775,2026-06-16T17:18:53.555119,192.168.39.79,10.0.202.4,icmp,ftp,0.496,4926,8513,Normal,0,Low
CYB-0027776,2026-05-28T01:18:53.555119,192.168.253.58,10.0.30.30,icmp,dns,1.514,6580,4025,Normal,0,Low
CYB-0027777,2026-06-15T16:18:53.555119,192.168.76.41,10.0.150.26,udp,http,7.666,4690,6008,Normal,0,Low
CYB-0027778,2026-07-11T01:18:53.555119,192.168.17.41,10.0.194.246,icmp,ssh,7.685,9995,2575,Normal,0,Low
CYB-0027779,2026-07-04T12:18:53.555119,192.168.159.148,10.0.31.216,udp,dns,8.608,4317,2226,Normal,0,Low
CYB-0027780,2026-06-10T06:18:53.555119,192.168.177.69,10.0.59.237,tcp,ssh,0.399,5450,5147,Normal,0,Low
CYB-0027781,2026-07-28T07:18:53.555119,192.168.176.215,10.0.137.27,tcp,http,5.105,2327,874,Normal,0,Low
CYB-0027782,2026-07-04T04:18:53.555119,192.168.237.37,10.0.77.63,tcp,ssh,2.74,4391,9588,Normal,0,Low
CYB-0027783,2026-07-20T06:18:53.555119,192.168.6.106,10.0.235.174,icmp,http,7.276,9596,1592,Normal,0,Low
CYB-0027784,2026-08-17T16:18:53.555119,192.168.139.140,10.0.224.67,udp,http,4.332,7555,7430,Normal,0,Low
CYB-0027785,2026-05-27T01:18:53.555119,192.168.155.166,10.0.56.21,udp,dns,1.797,2408,5768,Normal,0,Low
CYB-0027786,2026-07-01T00:18:53.555119,192.168.100.200,10.0.241.51,tcp,ssh,8.878,324,7881,Normal,0,Low
CYB-0027787,2026-08-20T19:18:53.555119,192.168.123.250,10.0.247.101,udp,http,0.123,1402,7007,Normal,0,Low
CYB-0027788,2026-07-03T22:18:53.555119,192.168.50.180,10.0.141.48,udp,ftp,2.559,8058,2134,Normal,0,Low
CYB-0027789,2026-06-07T21:18:53.555119,192.168.24.235,10.0.130.216,icmp,dns,5.868,2730,8017,Fuzzers,1,High
CYB-0027790,2026-06-06T16:18:53.555119,192.168.103.218,10.0.188.142,udp,ssh,8.705,1084,8959,Normal,0,Low
CYB-0027791,2026-07-24T17:18:53.555119,192.168.40.251,10.0.244.183,tcp,dns,9.801,2624,6476,Normal,0,Low
CYB-0027792,2026-06-01T23:18:53.555119,192.168.224.56,10.0.133.166,icmp,ftp,6.318,8932,8779,Normal,0,Low
CYB-0027793,2026-05-30T16:18:53.555119,192.168.160.216,10.0.170.85,udp,dns,3.714,3220,8803,Normal,0,Low
CYB-0027794,2026-07-23T21:18:53.555119,192.168.167.17,10.0.197.156,icmp,ssh,5.273,4148,9037,Normal,0,Low
CYB-0027795,2026-08-08T18:18:53.555119,192.168.228.239,10.0.193.8,icmp,http,4.103,3115,2448,DoS,1,High
CYB-0027796,2026-06-12T09:18:53.555119,192.168.32.18,10.0.73.131,udp,dns,5.434,8151,904,Normal,0,Low
CYB-0027797,2026-07-10T21:18:53.555119,192.168.93.51,10.0.201.3,icmp,ftp,6.155,9218,2032,Normal,0,Low
CYB-0027798,2026-07-03T02:18:53.555119,192.168.142.114,10.0.83.233,udp,ftp,5.163,8104,8191,Normal,0,Low
CYB-0027799,2026-06-10T05:18:53.555119,192.168.114.204,10.0.105.139,tcp,ftp,9.617,3301,1083,Normal,0,Low
CYB-0027800,2026-07-01T14:18:53.555119,192.168.51.38,10.0.35.70,tcp,ftp,1.104,6995,5541,Normal,0,Low
CYB-0027801,2026-05-14T20:18:53.555119,192.168.172.118,10.0.63.45,icmp,http,5.508,5174,5063,Normal,0,Low
CYB-0027802,2026-07-12T14:18:53.555119,192.168.70.147,10.0.85.254,tcp,http,4.595,2490,8951,Normal,0,Low
CYB-0027803,2026-08-22T00:18:53.555119,192.168.219.84,10.0.250.157,udp,ftp,3.923,5197,1615,Normal,0,Low
CYB-0027804,2026-08-16T08:18:53.555119,192.168.242.238,10.0.73.94,udp,http,0.569,6845,1890,Normal,0,Low
CYB-0027805,2026-08-18T21:18:53.555119,192.168.150.135,10.0.125.245,tcp,ftp,5.328,6213,4090,Normal,0,Low
CYB-0027806,2026-05-20T10:18:53.555119,192.168.149.50,10.0.30.96,tcp,dns,3.125,7245,144,Normal,0,Low
CYB-0027807,2026-07-29T12:18:53.555119,192.168.211.242,10.0.144.19,tcp,dns,9.813,3427,2364,Normal,0,Low
CYB-0027808,2026-07-24T02:18:53.555119,192.168.151.144,10.0.230.208,tcp,ftp,4.711,8060,5699,Normal,0,Low
CYB-0027809,2026-08-07T05:18:53.555119,192.168.102.229,10.0.134.61,udp,http,3.397,4611,8936,Normal,0,Low
CYB-0027810,2026-07-11T05:18:53.555119,192.168.51.116,10.0.164.183,udp,ssh,2.575,4687,7190,Normal,0,Low
CYB-0027811,2026-05-20T01:18:53.555119,192.168.97.166,10.0.27.171,tcp,http,5.728,2338,2479,Normal,0,Low
CYB-0027812,2026-06-09T19:18:53.555119,192.168.6.9,10.0.213.121,udp,http,3.331,286,3528,Normal,0,Low
CYB-0027813,2026-08-13T06:18:53.555119,192.168.93.180,10.0.215.64,tcp,ftp,0.475,4265,2275,Normal,0,Low
CYB-0027814,2026-07-26T23:18:53.555119,192.168.6.218,10.0.206.207,icmp,dns,0.304,3893,865,Normal,0,Low
CYB-0027815,2026-07-17T06:18:53.555119,192.168.53.169,10.0.180.85,udp,ssh,6.276,5133,8895,Normal,0,Low
CYB-0027816,2026-07-12T07:18:53.555119,192.168.178.127,10.0.26.178,tcp,dns,9.477,5477,8885,Normal,0,Low
CYB-0027817,2026-07-29T10:18:53.555119,192.168.36.19,10.0.201.2,icmp,ssh,6.934,3375,4640,Normal,0,Low
CYB-0027818,2026-06-17T22:18:53.555119,192.168.120.78,10.0.152.248,tcp,dns,9.278,9514,3587,Normal,0,Low
CYB-0027819,2026-07-02T22:18:53.555119,192.168.27.239,10.0.143.181,tcp,ftp,7.336,371,6319,Normal,0,Low
CYB-0027820,2026-08-14T23:18:53.555119,192.168.161.92,10.0.54.14,icmp,http,1.013,3702,1564,Normal,0,Low
CYB-0027821,2026-07-29T00:18:53.555119,192.168.140.225,10.0.25.37,udp,ftp,2.373,9848,1568,Normal,0,Low
CYB-0027822,2026-08-16T00:18:53.555119,192.168.0.64,10.0.152.39,udp,http,3.819,9006,6628,Generic,1,High
CYB-0027823,2026-07-31T01:18:53.555119,192.168.239.232,10.0.135.216,icmp,http,2.249,3578,3842,Normal,0,Low
CYB-0027824,2026-05-22T17:18:53.555119,192.168.76.78,10.0.122.29,udp,ssh,7.658,4765,4416,Normal,0,Low
CYB-0027825,2026-08-15T01:18:53.555119,192.168.220.77,10.0.46.2,icmp,http,4.985,7897,4128,Normal,0,Low
CYB-0027826,2026-06-20T12:18:53.555119,192.168.33.229,10.0.114.225,tcp,ssh,7.659,6895,1362,DoS,1,High
CYB-0027827,2026-07-05T19:18:53.555119,192.168.95.162,10.0.142.251,tcp,dns,1.369,4449,7762,Normal,0,Low
CYB-0027828,2026-08-06T14:18:53.555119,192.168.217.155,10.0.115.89,udp,dns,2.035,699,3373,Normal,0,Low
CYB-0027829,2026-07-07T20:18:53.555119,192.168.109.76,10.0.180.67,icmp,http,5.209,6505,5961,Normal,0,Low
CYB-0027830,2026-06-14T12:18:53.555119,192.168.118.170,10.0.3.160,udp,ssh,0.692,5203,7343,Normal,0,Low
CYB-0027831,2026-06-02T22:18:53.555119,192.168.160.166,10.0.159.103,udp,dns,7.319,2512,5601,Normal,0,Low
CYB-0027832,2026-05-18T21:18:53.555119,192.168.219.227,10.0.81.113,icmp,dns,6.488,3140,5166,Normal,0,Low
CYB-0027833,2026-08-05T11:18:53.555119,192.168.78.170,10.0.106.41,udp,ssh,3.99,2705,1705,Normal,0,Low
CYB-0027834,2026-06-14T07:18:53.555119,192.168.72.235,10.0.30.185,udp,ftp,1.392,5167,3618,Exploits,1,High
CYB-0027835,2026-07-15T20:18:53.555119,192.168.42.120,10.0.82.172,udp,http,9.662,1526,1583,Normal,0,Low
CYB-0027836,2026-05-24T07:18:53.555119,192.168.119.146,10.0.175.184,icmp,dns,4.909,6918,9763,Normal,0,Low
CYB-0027837,2026-08-02T18:18:53.555119,192.168.6.228,10.0.178.187,udp,ssh,8.343,3607,7332,Normal,0,Low
CYB-0027838,2026-07-18T23:18:53.555119,192.168.111.92,10.0.88.127,icmp,dns,3.219,1706,1564,Normal,0,Low
CYB-0027839,2026-08-05T22:18:53.555119,192.168.13.222,10.0.221.254,tcp,dns,5.614,6652,1962,Normal,0,Low
CYB-0027840,2026-07-26T11:18:53.555119,192.168.106.225,10.0.236.136,tcp,http,7.512,7684,8291,Normal,0,Low
